Calendar_date,day_of_week_num,route_id,bus_id,stop_sequence,arrival_delay,dwell_time,travel_time_for_previous_section,scheduled_travel_time,upstream_stop_delay,origin_delay,previous_bus_delay,previous_trip_travel_time,traffic_condition,recurrent_delay,weather,temperature,day_of_week,time_of_day,factor(weather)Light_Rain,factor(weather)Light_Snow,factor(weather)Normal,factor(weather)Rain,factor(weather)Snow,factor(temperature)Cold,factor(temperature)Extra_cold,factor(temperature)Normal,factor(day_of_week)weekday,factor(day_of_week)weekend,factor(time_of_day)Afternoon_peak,factor(time_of_day)Morning_peak,factor(time_of_day)Off-peak
2022-02-16,2,4,41356,24,76,15,30,92,76,17,234,74,75.333336,72.552635,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-01-08,5,4,41344,17,245,27,115,78,227,17,414,217,105.333336,78.166664,Light Snow,Normal,weekend,OP,0,1,0,0,0,0,0,1,0,1,0,0,1
2022-03-14,0,4,41360,11,38,21,117,129,52,15,-21,63,72.666664,74.47872,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-28,3,4,45543,12,164,18,65,107,191,228,493,50,40.666668,39.903225,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-19,3,4,45543,25,-118,19,77,57,-115,14,-34,33,36.333332,42.808384,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-05-17,1,4,41368,8,14,15,65,116,49,21,66,86,81.666664,77.13333,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-02-27,6,4,41359,14,76,45,100,139,95,-7,161,154,105.666664,99.333336,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-01-26,2,4,41352,21,53,41,46,117,29,20,-32,52,57.333332,59.19355,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-24,1,4,41377,9,464,79,97,66,382,75,5,61,45.666668,36.98361,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-30,5,4,41729,17,-23,44,71,78,-34,11,355,87,70.666664,53.47059,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-02-02,2,4,41353,11,66,27,119,129,72,8,83,96,83.0,81.181816,Normal,Extra cold,weekday,AP,0,0,1,0,0,0,1,0,1,0,1,0,0
2022-02-21,0,4,41724,16,42,15,54,159,88,59,227,142,134.33333,111.39683,Light Snow,Normal,weekday,OP,0,1,0,0,0,0,0,1,1,0,0,0,1
2022-03-05,5,4,45538,5,136,35,74,104,126,11,66,87,87.666664,99.22222,Normal,Cold,weekend,OP,0,0,1,0,0,1,0,0,0,1,0,0,1
2022-01-17,0,4,41724,16,1,25,52,179,-19,11,-43,118,129.66667,109.35294,Light Snow,Normal,weekday,MP,0,1,0,0,0,0,0,1,1,0,0,1,0
2022-05-07,5,4,41725,20,509,15,51,111,550,397,174,60,51.333332,47.410255,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-04-01,4,4,44413,24,-25,12,40,138,4,15,52,93,97.0,85.74126,Normal,Cold,weekday,MP,0,0,1,0,0,1,0,0,1,0,0,1,0
2022-01-21,4,4,41345,21,-8,75,47,108,-25,65,20,64,70.0,59.833332,Normal,Cold,weekday,AP,0,0,1,0,0,1,0,0,1,0,1,0,0
2022-03-26,5,4,44057,15,84,28,85,75,61,27,149,49,51.666668,54.61111,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-03-28,0,4,41729,20,123,25,40,111,158,-8,81,66,73.333336,52.366337,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-06-07,1,4,41360,15,137,45,112,75,99,18,135,66,62.0,51.25197,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-03-24,3,4,41733,13,2,26,67,118,4,81,202,107,107.0,94.384,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-05-04,2,4,45544,2,36,52,204,75,25,1,69,77,53.333332,49.369564,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-11,2,4,41371,15,467,47,120,97,469,186,33,67,59.666668,56.429447,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-06-16,3,4,41726,21,419,26,88,108,435,81,171,56,55.666668,62.768845,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-24,6,4,41352,1,25,0,0,180,94,94,90,201,164.66667,149.96202,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-04-16,5,4,45534,14,34,28,83,124,44,15,201,118,105.666664,101.204544,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-02-09,2,4,41359,4,40,27,38,156,91,48,104,98,91.666664,99.43396,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-03-16,2,4,41343,22,-5,26,59,96,1,47,149,40,46.333332,57.470085,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-01-26,2,4,41365,26,-142,30,38,81,-151,-8,56,51,56.666668,59.363636,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-07,5,4,41724,6,136,42,96,45,106,45,54,62,50.0,49.536587,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-05-13,4,4,44414,20,95,16,35,111,124,48,234,52,51.333332,52.797386,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-07,3,4,41343,12,5,34,69,107,38,38,99,35,44.666668,46.212963,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-01-17,0,4,44060,5,97,50,157,138,69,96,162,150,120.0,125.46154,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-02-28,0,4,41729,18,52,19,49,101,11,10,117,85,74.0,90.066666,Normal,Cold,weekday,MP,0,0,1,0,0,1,0,0,1,0,0,1,0
2022-03-28,0,4,45543,14,-20,51,84,157,-6,44,-80,70,83.0,99.03478,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-29,4,4,41726,17,395,99,91,108,319,78,53,122,88.666664,95.75862,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-04-03,6,4,41357,13,191,57,28,82,157,73,268,63,64.333336,67.47692,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-04-27,2,4,44410,16,199,46,52,179,237,53,84,119,147.0,107.63758,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-05,5,4,41734,5,13,59,85,104,-41,11,70,98,95.333336,106.588234,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-05-02,0,4,41348,8,-47,23,72,155,-8,24,-52,77,80.666664,88.54054,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-03-22,1,4,45540,13,241,25,57,118,215,202,366,62,89.0,92.88461,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-06-16,3,4,44060,1,-17,0,0,180,29,29,38,136,125.333336,143.70038,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-03-11,4,4,41731,5,20,35,115,121,0,11,25,109,112.333336,117.86747,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-03-26,5,4,41343,14,324,29,78,124,339,45,193,100,91.0,90.93056,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-03-12,5,4,41362,2,97,84,158,75,44,6,161,61,50.0,45.293335,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-04-13,2,4,41351,25,-43,18,96,57,-39,17,36,31,33.333332,42.515625,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-06-23,3,4,41363,20,90,17,28,111,88,12,288,92,88.0,57.74359,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-21,0,4,45532,19,168,20,92,82,168,69,157,40,44.333332,49.703705,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-06-17,4,4,41727,3,109,20,51,82,108,115,14,37,52.333332,47.35,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-04-19,1,4,41372,9,126,56,102,66,100,46,-22,59,45.333332,39.445377,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-03-02,2,4,41344,12,-57,22,53,92,-19,6,70,29,31.0,38.061226,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-25,0,4,41362,9,36,32,81,66,16,-9,48,36,36.0,41.50746,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-02-28,0,4,41366,17,20,43,138,93,-18,33,354,59,55.0,75.51351,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-26,1,4,41362,19,465,26,89,69,448,126,300,39,39.333332,46.5302,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-01-11,1,4,44086,13,325,66,54,107,252,30,17,82,89.666664,83.7619,Normal,Cold,weekday,MP,0,0,1,0,0,1,0,0,1,0,0,1,0
2022-05-15,6,4,41355,22,5,16,63,58,-10,5,168,38,36.666668,39.96104,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-05-14,5,4,44410,4,47,25,33,156,84,66,151,79,79.333336,87.27273,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-03-22,1,4,41364,18,124,18,87,87,96,19,357,118,82.666664,93.371796,Normal,Cold,weekday,MP,0,0,1,0,0,1,0,0,1,0,0,1,0
2022-05-18,2,4,45529,5,5,98,167,138,-57,17,116,114,110.333336,119.858635,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-16,2,4,44417,26,28,12,47,94,46,310,99,49,77.333336,66.97298,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-01-09,6,4,41363,25,55,27,85,53,38,6,-6,34,37.333332,39.81818,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-01-24,0,4,45539,24,-80,11,47,126,-48,19,101,90,89.666664,81.40741,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-04-04,0,4,44067,24,-138,26,39,138,-118,0,137,108,93.333336,82.48734,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-03-28,0,4,41732,17,24,78,86,93,-63,22,-13,49,75.666664,79.752,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-14,3,4,41371,19,-19,23,51,69,-6,68,103,33,57.333332,45.908257,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-03-26,5,4,41366,18,521,35,135,87,474,86,315,81,84.666664,84.9469,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-05-28,5,4,41734,8,55,25,76,135,79,35,483,83,86.0,85.64865,Light Rain,Normal,weekend,OP,1,0,0,0,0,0,0,1,0,1,0,0,1
2022-03-12,5,4,41360,12,248,23,76,107,303,14,174,57,41.666668,42.86905,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-06-17,4,4,44061,16,-39,19,48,159,-23,71,161,127,123.0,106.891426,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-18,4,4,41369,10,132,39,56,118,113,87,52,113,107.333336,111.161766,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-01-09,6,4,41352,7,86,0,44,79,85,22,96,60,69.666664,62.142857,Normal,Cold,weekend,OP,0,0,1,0,0,1,0,0,0,1,0,0,1
2022-06-13,0,4,44069,3,78,42,40,82,82,57,303,35,41.0,43.51256,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-07,3,4,44415,11,46,19,117,129,87,16,-32,71,64.333336,74.58491,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-24,6,4,44066,24,171,21,39,115,189,60,617,66,78.666664,85.79825,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-01-27,3,4,41348,6,36,35,100,45,13,27,120,53,41.0,54.0,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-21,5,4,45538,26,68,0,49,73,81,44,351,53,52.666668,55.971592,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-02-25,4,4,45539,10,275,21,39,118,261,18,204,104,105.666664,107.24,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-14,3,4,44064,6,28,28,92,60,-6,15,188,68,55.0,55.642857,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-01-25,1,4,44066,20,189,26,41,111,225,46,-69,38,47.666668,49.827587,Normal,Cold,weekday,AP,0,0,1,0,0,1,0,0,1,0,1,0,0
2022-06-07,1,4,45538,4,164,30,41,156,130,79,33,88,111.0,115.13559,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-27,2,4,41376,24,13,24,35,138,54,39,164,76,80.0,83.74612,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-05-07,5,4,41728,8,55,20,65,116,49,15,183,91,85.0,80.879036,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-06-19,6,4,41365,26,505,0,36,73,536,335,410,62,62.333332,52.460938,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-02-21,0,4,44062,15,48,23,128,75,63,15,182,51,55.333332,50.02381,Light Snow,Cold,weekday,OP,0,1,0,0,0,1,0,0,1,0,0,0,1
2022-04-21,3,4,44411,3,96,22,57,55,90,23,244,33,38.0,39.366665,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-29,6,4,41353,3,54,13,46,55,63,111,-33,31,44.666668,41.634922,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-01-26,2,4,41373,7,-2,21,76,127,36,21,-9,103,75.333336,76.521736,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-05-02,0,4,41725,27,-10,18,65,147,77,58,1083,47,43.666668,46.864864,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-27,2,4,41343,25,-15,23,88,69,-14,34,-98,36,41.333332,44.26178,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-02-19,5,4,41353,10,147,51,34,118,117,11,87,98,112.333336,106.070175,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-03-21,0,4,41367,4,-51,28,37,156,-33,-7,-28,97,104.333336,108.44218,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-03-14,0,4,41356,17,178,39,103,108,176,18,236,55,59.333332,71.92,Normal,Extra cold,weekday,MP,0,0,1,0,0,0,1,0,1,0,0,1,0
2022-03-31,3,4,41371,12,-62,37,58,107,-54,18,-72,42,44.0,46.62766,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-06,2,4,41375,17,547,81,85,108,510,104,231,81,73.333336,76.489586,Normal,Cold,weekday,MP,0,0,1,0,0,1,0,0,1,0,0,1,0
2022-05-20,4,4,41348,23,167,16,54,60,161,27,129,36,41.0,39.91716,Light Rain,Normal,weekday,OP,1,0,0,0,0,0,0,1,1,0,0,0,1
2022-05-14,5,4,41369,12,388,60,100,107,384,18,71,32,42.333332,39.766468,Rain,Normal,weekend,OP,0,0,0,1,0,0,0,1,0,1,0,0,1
2022-01-09,6,4,44069,14,309,39,120,139,282,15,72,86,110.666664,93.25,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-01-14,4,4,45529,5,15,50,98,121,-28,16,101,107,121.0,136.44444,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-06-15,2,4,44417,20,201,25,32,129,210,119,26,90,74.333336,58.25,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-01-18,1,4,44068,13,150,101,69,107,73,12,48,144,108.333336,88.19231,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-01-11,1,4,44068,21,89,42,48,108,98,25,-92,114,90.666664,65.13333,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-06-09,3,4,45529,6,57,26,97,52,52,59,111,72,54.666668,54.68421,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-03-01,1,4,41366,20,314,23,47,111,363,232,-42,56,46.333332,50.79452,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-04-26,1,4,45545,10,29,18,30,118,22,27,24,94,92.333336,109.60112,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-05-18,2,4,44056,19,212,33,128,82,215,22,111,35,42.0,45.411255,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-06-13,0,4,45538,13,93,84,43,95,18,31,213,127,96.666664,90.716415,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-01-17,0,4,45536,24,-44,20,35,126,-17,16,-27,87,87.666664,81.5,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-05-23,0,4,41733,13,-13,79,97,107,-64,22,460,130,107.666664,90.48315,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-01-19,2,4,41731,23,67,16,57,60,74,50,185,45,40.333332,40.882355,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-10,6,4,41343,13,234,82,31,71,124,23,216,113,71.666664,65.38983,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-03-16,2,4,44412,9,95,62,97,76,74,35,-16,45,37.0,42.31405,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-06-06,0,4,44067,24,66,17,23,102,72,8,304,78,75.666664,81.77049,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-05-27,4,4,44069,14,251,62,54,157,250,62,77,100,95.0,91.327774,Light Rain,Normal,weekday,AP,1,0,0,0,0,0,0,1,1,0,1,0,0
2022-01-14,4,4,45531,7,-73,17,54,127,-53,22,-15,71,72.333336,73.333336,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-01-26,2,4,45535,10,133,35,36,118,100,5,25,105,105.0,108.08108,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-06-23,3,4,44056,27,398,24,65,147,454,112,-162,57,76.666664,50.0,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-03-29,1,4,41725,11,-26,16,131,129,19,14,144,66,73.333336,78.154366,Normal,Cold,weekday,AP,0,0,1,0,0,1,0,0,1,0,1,0,0
2022-04-08,4,4,44061,4,-108,37,36,156,-90,-8,103,121,103.666664,105.90643,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-05-10,1,4,41347,27,-161,15,75,174,-52,15,-158,55,70.333336,53.823864,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-02-24,3,4,41371,13,129,69,36,95,65,18,94,82,87.333336,92.111115,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-01-10,0,4,41366,23,-43,8,47,60,-29,6,-26,42,39.333332,37.636364,Normal,Cold,weekday,AP,0,0,1,0,0,1,0,0,1,0,1,0,0
2022-05-24,1,4,44065,2,78,44,169,75,58,9,143,45,46.666668,48.517986,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-04-02,5,4,44061,4,-1,0,60,125,51,52,199,86,106.333336,93.84615,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-05-19,3,4,44417,20,432,33,44,129,472,359,-26,51,57.0,53.94643,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-02-10,3,4,41729,26,60,0,34,81,76,11,225,57,61.333332,63.18421,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-09,5,4,41374,9,34,49,80,66,1,22,79,35,42.0,40.322315,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-02-28,0,4,44410,17,32,42,82,93,10,105,211,90,63.333332,80.74026,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-01-20,3,4,45544,7,210,20,46,95,188,131,136,100,84.0,75.5,Normal,Cold,weekday,MP,0,0,1,0,0,1,0,0,1,0,0,1,0
2022-01-16,6,4,41355,25,265,33,94,53,243,274,-159,56,46.666668,39.07143,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-06-26,6,4,41359,17,102,35,105,78,85,39,33,49,65.0,58.835526,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-03-30,2,4,45540,10,185,29,33,118,169,140,229,95,97.333336,108.52679,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-01-09,6,4,41363,26,159,9,56,73,162,14,67,58,56.0,59.857143,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-03-18,4,4,41733,27,-158,0,55,120,-72,13,299,42,40.666668,51.027397,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-06-17,4,4,44068,5,141,53,114,138,46,48,129,133,134.0,119.69742,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-03-12,5,4,45542,16,75,0,46,119,116,12,66,82,92.666664,94.55,Normal,Extra cold,weekend,OP,0,0,1,0,0,0,1,0,0,1,0,0,1
2022-03-01,1,4,45537,19,201,12,129,69,216,38,243,51,48.0,49.064934,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-02,5,4,44059,27,368,16,50,120,433,344,10,41,43.666668,59.053192,Normal,Cold,weekend,OP,0,0,1,0,0,1,0,0,0,1,0,0,1
2022-06-11,5,4,44060,2,69,46,135,75,56,41,80,41,47.333332,46.320988,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-02-02,2,4,44063,12,-14,24,120,107,34,26,-97,34,90.0,52.403507,Normal,Extra cold,weekday,MP,0,0,1,0,0,0,1,0,1,0,0,1,0
2022-06-29,2,4,41728,25,263,18,86,57,257,-7,54,41,39.0,47.519436,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-03-26,5,4,44057,14,1,0,66,105,12,11,156,72,78.333336,75.88,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-06-23,3,4,44067,20,299,15,27,111,338,15,765,110,100.0,55.62428,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-03-08,1,4,45542,1,-4,0,0,180,9,9,-33,124,144.66667,161.14865,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-21,0,4,41371,2,74,25,228,75,59,11,-24,63,58.666668,49.82353,Light Snow,Normal,weekday,OP,0,1,0,0,0,0,0,1,1,0,0,0,1
2022-03-31,3,4,44067,1,-39,0,0,180,16,16,153,112,125.333336,155.27536,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-05-13,4,4,44414,20,160,52,41,129,184,23,107,62,52.0,53.20642,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-06-07,1,4,41366,9,199,48,112,66,182,62,209,42,42.0,37.4,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-03-17,3,4,44067,15,224,44,114,97,218,8,53,52,51.666668,53.978947,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-03-10,3,4,41362,22,16,33,54,81,24,11,-19,42,48.666668,53.542168,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-06-29,2,4,41343,14,39,90,84,139,8,36,661,114,106.0,101.84042,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-03-21,0,4,45533,2,6,65,140,90,-24,16,-37,53,51.666668,52.36036,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-01-17,0,4,41346,15,24,46,99,108,34,17,-91,63,61.666668,57.633335,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-05-03,1,4,45544,27,-69,0,58,133,19,17,-50,39,37.666668,42.68182,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-20,4,4,41732,22,27,19,50,81,40,9,91,54,56.0,55.71345,Light Rain,Normal,weekday,OP,1,0,0,0,0,0,0,1,1,0,0,0,1
2022-06-15,2,4,44411,24,202,0,35,102,217,144,609,79,70.333336,73.32468,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-04-25,0,4,44418,20,164,17,39,129,230,50,153,47,47.666668,49.150444,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-06-10,4,4,44058,1,244,0,0,180,49,49,-51,122,157.33333,157.15436,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-29,4,4,41726,16,-72,26,52,159,-36,27,-4,97,114.333336,105.309525,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-01-27,3,4,45531,18,2,21,59,87,19,24,153,111,99.666664,89.125,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-06-23,3,4,44067,12,-44,29,57,123,-1,237,-182,31,44.0,45.79638,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-04,0,4,44063,15,204,51,103,87,185,44,121,63,58.666668,52.626167,Light Rain,Normal,weekday,OP,1,0,0,0,0,0,0,1,1,0,0,0,1
2022-02-24,3,4,41730,1,444,0,0,180,450,450,52,211,202.33333,171.09836,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-06-07,1,4,41366,11,354,30,130,146,341,28,13,86,83.333336,75.51376,Light Rain,Normal,weekday,AP,1,0,0,0,0,0,0,1,1,0,1,0,0
2022-01-19,2,4,41361,18,130,20,69,101,153,12,131,101,79.333336,89.8,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
