Calendar_date,day_of_week_num,route_id,bus_id,stop_sequence,arrival_delay,dwell_time,travel_time_for_previous_section,scheduled_travel_time,upstream_stop_delay,origin_delay,previous_bus_delay,previous_trip_travel_time,traffic_condition,recurrent_delay,weather,temperature,day_of_week,time_of_day,factor(weather)Light_Rain,factor(weather)Light_Snow,factor(weather)Normal,factor(weather)Rain,factor(weather)Snow,factor(temperature)Cold,factor(temperature)Extra_cold,factor(temperature)Normal,factor(day_of_week)weekday,factor(day_of_week)weekend,factor(time_of_day)Afternoon_peak,factor(time_of_day)Morning_peak,factor(time_of_day)Off-peak
2022-04-23,5,4,41359,20,214,64,37,111,213,43,425,49,48.0,48.022556,Light Rain,Normal,weekend,OP,1,0,0,0,0,0,0,1,0,1,0,0,1
2022-04-20,2,4,45536,17,151,64,81,108,106,162,365,98,82.0,107.05525,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-04-01,4,4,44082,8,55,18,73,116,60,16,352,77,79.666664,85.045456,Normal,Cold,weekday,OP,0,0,1,0,0,1,0,0,1,0,0,0,1
2022-03-19,5,4,41728,17,70,99,115,93,-8,8,545,91,77.333336,68.58,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-06-21,1,4,45532,19,250,50,63,82,233,23,523,67,47.0,48.247272,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-02-18,4,4,45537,4,89,27,37,156,37,42,397,121,121.666664,119.47059,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-01-22,5,4,45535,1,279,0,0,180,208,208,495,216,169.66667,160.8,Normal,Cold,weekend,OP,0,0,1,0,0,1,0,0,0,1,0,0,1
2022-05-25,2,4,41375,22,100,0,68,96,161,-2,649,152,79.666664,64.19487,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-03-23,2,4,44065,27,-69,0,47,120,19,1,451,44,39.666668,47.22388,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-27,6,4,44416,4,83,0,74,156,119,69,549,131,101.333336,95.76271,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-05-06,4,4,45538,7,69,22,47,127,106,48,525,73,76.666664,79.747055,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-20,2,4,45541,10,91,24,35,118,76,20,540,138,107.666664,108.48572,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-01,1,4,45534,24,29,15,35,115,62,10,366,76,67.333336,70.5,Normal,Extra cold,weekday,MP,0,0,1,0,0,0,1,0,1,0,0,1,0
2022-05-12,3,4,41354,19,134,44,53,69,118,23,345,43,42.0,46.6763,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-13,4,4,45545,19,293,29,49,69,294,87,465,63,50.0,45.99342,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-06,6,4,41729,6,52,22,116,45,41,41,454,79,64.0,52.114285,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-04-29,4,4,45544,15,69,52,95,108,58,75,439,64,57.0,57.57047,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-04-19,1,4,44415,9,151,37,78,66,140,34,390,37,34.666668,39.212765,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-01,4,4,45533,7,93,20,49,127,108,68,379,78,95.333336,75.40171,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-04-29,4,4,41729,6,36,0,142,45,48,14,511,39,37.0,53.35398,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-03-01,1,4,41731,18,102,31,86,87,104,79,368,61,103.666664,74.43038,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-03-22,1,4,41364,14,77,25,82,124,103,19,321,124,112.666664,96.25641,Normal,Cold,weekday,MP,0,0,1,0,0,1,0,0,1,0,0,1,0
2022-04-19,1,4,44413,20,176,80,76,111,159,32,407,54,51.666668,52.423077,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-24,6,4,41355,27,55,17,59,120,124,69,348,40,38.333332,40.307693,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-05-14,5,4,44066,26,222,0,48,73,240,67,482,78,76.0,58.223602,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-01-21,4,4,44058,8,83,11,106,135,105,-7,375,77,89.0,88.91304,Normal,Cold,weekday,OP,0,0,1,0,0,1,0,0,1,0,0,0,1
2022-02-19,5,4,44063,8,113,30,82,135,118,93,398,65,65.0,87.22581,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-05-04,2,4,41362,2,31,57,182,90,30,28,339,57,48.0,52.013073,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-26,5,4,45540,16,60,15,69,159,99,12,314,111,103.666664,112.21212,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-06-21,1,4,41372,22,197,21,54,96,212,74,570,42,51.0,61.907078,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-04-19,1,4,41351,12,-62,21,79,107,-36,11,559,46,42.333332,44.304054,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-14,0,4,41734,19,-88,22,65,82,-70,18,502,44,46.666668,49.8,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-05-11,2,4,44093,10,111,39,31,135,95,29,377,118,112.666664,105.25664,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-08,1,4,44058,20,57,30,34,111,83,16,330,107,74.333336,53.18,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-19,3,4,45538,26,56,16,58,94,62,79,365,54,62.666668,73.064865,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-05-21,5,4,44415,13,284,79,71,82,193,217,407,78,109.333336,84.84106,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-03-14,0,4,44056,17,57,42,105,93,26,15,339,55,66.333336,72.30986,Normal,Extra cold,weekday,MP,0,0,1,0,0,0,1,0,1,0,0,1,0
2022-01-16,6,4,44063,25,-42,42,71,53,-64,10,486,43,47.333332,39.0,Light Rain,Normal,weekend,OP,1,0,0,0,0,0,0,1,0,1,0,0,1
2022-06-04,5,4,44063,22,234,0,72,66,233,-6,567,45,44.333332,45.648853,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-02-22,1,4,41364,24,116,11,41,115,125,35,437,96,87.333336,75.77193,Normal,Extra cold,weekday,OP,0,0,1,0,0,0,1,0,1,0,0,0,1
2022-05-07,5,4,41365,20,11,36,36,93,15,19,363,52,51.333332,47.625,Light Rain,Normal,weekend,OP,1,0,0,0,0,0,0,1,0,1,0,0,1
2022-05-14,5,4,44069,10,69,30,31,135,78,155,328,127,118.333336,109.22819,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-02-05,5,4,44060,7,252,25,92,95,242,104,579,85,76.666664,72.025,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-06-18,5,4,45543,17,-4,22,162,93,2,20,359,59,57.333332,70.60784,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-03-31,3,4,41727,25,129,46,75,57,95,24,458,39,36.0,42.46789,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-24,6,4,45531,7,-95,24,70,112,-80,-7,354,80,71.333336,76.23148,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-04-23,5,4,41365,21,32,20,46,98,46,16,421,51,41.333332,54.90071,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-01-22,5,4,45535,17,158,44,125,93,128,8,433,66,68.666664,68.78571,Normal,Cold,weekend,OP,0,0,1,0,0,1,0,0,0,1,0,0,1
2022-04-09,5,4,41353,27,-122,12,53,133,-51,15,359,36,45.333332,41.296295,Light Snow,Normal,weekend,OP,0,1,0,0,0,0,0,1,0,1,0,0,1
2022-05-05,3,4,41372,23,135,11,59,44,130,49,389,39,34.666668,35.50476,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-02,0,4,44060,8,232,22,113,174,125,104,432,663,514.6667,100.768845,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-05-08,6,4,44057,16,45,18,44,139,51,7,329,86,84.0,96.28571,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-06-13,0,4,41730,25,78,16,93,69,89,18,351,46,48.666668,47.447487,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-01-19,2,4,44065,12,74,15,64,107,132,4,390,34,47.0,47.705883,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-26,1,4,41731,19,86,25,80,69,93,20,317,46,37.666668,44.44248,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-06-16,3,4,44412,21,78,43,51,117,98,88,418,60,62.333332,65.491714,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-21,0,4,44058,5,81,26,154,155,79,64,346,113,122.0,124.93104,Snow,Normal,weekday,MP,0,0,0,0,1,0,0,1,1,0,0,1,0
2022-04-17,6,4,45536,23,84,0,47,55,112,196,640,32,35.333332,37.168316,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-06-16,3,4,45538,12,78,23,73,123,142,133,411,32,51.0,44.92353,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-30,5,4,41732,7,79,17,57,112,70,31,426,97,87.0,76.71631,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-04-19,1,4,41362,19,-11,28,55,69,-8,11,404,41,39.333332,45.77037,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-12,5,4,41344,23,194,0,61,55,224,71,596,36,35.666668,36.94643,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-05-23,0,4,44414,23,174,16,91,71,191,9,534,45,44.333332,41.677826,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-03-12,5,4,44056,24,63,20,31,102,63,11,420,59,65.666664,71.88372,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-04-28,3,4,41369,5,169,36,138,121,148,145,533,116,118.666664,121.06349,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-06-12,6,4,41361,8,8,18,64,135,59,43,613,72,87.666664,86.167885,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-01-29,5,4,41367,20,49,11,38,111,98,15,359,50,55.666668,52.75,Light Rain,Normal,weekend,OP,1,0,0,0,0,0,0,1,0,1,0,0,1
2022-06-22,2,4,41377,2,11,0,201,75,35,14,361,57,48.666668,54.11312,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-06-22,2,4,44415,18,239,50,164,87,166,15,516,87,82.0,84.38461,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-01-09,6,4,44068,24,-120,13,31,115,-92,54,586,63,79.333336,73.75,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-04-23,5,4,41369,26,178,14,28,73,192,19,593,58,56.0,56.557377,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-06-04,5,4,44063,15,48,0,116,75,65,14,535,49,58.0,54.344154,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-03-19,5,4,41734,2,82,34,161,75,55,14,475,42,40.333332,46.89796,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-04-21,3,4,41731,12,-2,29,84,107,39,79,507,29,34.333332,46.12143,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-28,3,4,41376,8,-9,21,82,116,24,26,386,115,93.333336,90.36269,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-05-06,4,4,41732,2,72,65,187,90,55,48,414,63,66.0,54.81325,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-11,0,4,41354,20,250,49,32,129,284,33,474,59,49.666668,57.017963,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-03-22,1,4,41364,15,79,26,73,75,77,19,325,44,49.0,51.615383,Normal,Cold,weekday,MP,0,0,1,0,0,1,0,0,1,0,0,1,0
2022-04-30,5,4,44416,11,5,21,97,129,26,24,431,49,57.0,76.69444,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-02-02,2,4,44062,19,80,27,105,93,81,21,446,54,44.333332,46.933334,Light Snow,Extra cold,weekday,MP,0,1,0,0,0,0,1,0,1,0,0,1,0
2022-02-18,4,4,45540,18,99,96,87,101,9,10,540,160,99.666664,91.328125,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-06-04,5,4,44063,10,278,34,37,118,239,-6,518,120,114.666664,107.45038,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-05-14,5,4,44416,11,171,40,131,146,200,106,604,83,85.0,73.6,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-06-27,0,4,41377,4,139,53,38,156,124,42,371,141,128.66667,119.6805,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-03-07,0,4,41377,1,73,0,0,180,33,33,389,150,165.66667,175.51807,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-03,3,4,41356,13,56,28,24,107,4,14,361,86,90.333336,99.18421,Normal,Cold,weekday,AP,0,0,1,0,0,1,0,0,1,0,1,0,0
2022-01-22,5,4,44057,23,138,13,43,55,144,72,628,40,37.666668,35.206898,Normal,Cold,weekend,OP,0,0,1,0,0,1,0,0,0,1,0,0,1
2022-04-02,5,4,44061,20,55,33,37,111,98,52,327,59,47.0,50.40171,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-02-24,3,4,44068,9,145,54,80,66,125,55,450,43,41.333332,41.72973,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-06,2,4,41372,24,48,16,39,138,72,84,395,74,90.0,89.95122,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-03,6,4,41376,19,71,22,93,57,72,-2,345,52,44.0,42.072727,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-02-15,1,4,44066,20,-18,28,46,111,9,18,399,59,52.666668,50.847458,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-22,4,4,41355,16,149,61,67,179,159,19,475,116,101.333336,111.83871,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-06-06,0,4,41344,23,194,15,44,55,191,72,518,38,39.666668,40.786366,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-03-06,6,4,41356,17,-10,33,80,93,-22,60,465,121,91.333336,70.9863,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-06-13,0,4,41730,24,89,53,42,149,92,18,325,92,89.333336,90.73516,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-01-22,5,4,44064,22,42,0,47,66,66,27,377,44,48.333332,46.761906,Normal,Extra cold,weekend,OP,0,0,1,0,0,0,1,0,0,1,0,0,1
2022-02-23,2,4,41357,10,301,78,44,135,239,63,487,148,148.66667,114.35714,Normal,Cold,weekday,MP,0,0,1,0,0,1,0,0,1,0,0,1,0
2022-02-23,2,4,41344,17,300,47,221,125,303,24,499,111,94.0,72.46809,Normal,Cold,weekday,MP,0,0,1,0,0,1,0,0,1,0,0,1,0
2022-06-18,5,4,45535,5,231,21,116,104,146,141,561,93,103.333336,108.28729,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-04-19,1,4,41362,18,-8,24,59,87,0,11,409,60,83.0,81.17778,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-10,6,4,44417,17,83,60,88,93,51,11,396,63,63.333332,68.40426,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-05-14,5,4,44410,1,212,0,0,180,240,240,436,172,185.33333,159.98112,Rain,Normal,weekend,OP,0,0,0,1,0,0,0,1,0,1,0,0,1
2022-03-26,5,4,41366,17,72,65,101,93,25,12,624,64,71.0,70.98913,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-05-17,1,4,45541,16,119,61,44,159,98,70,346,88,94.0,113.643776,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-04-28,3,4,41348,22,82,15,72,89,112,16,366,46,63.333332,62.077347,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-03-24,3,4,41370,16,8,25,70,179,52,17,363,114,119.666664,128.09616,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-03-09,2,4,44068,23,164,15,42,55,164,11,368,40,37.666668,37.77941,Normal,Extra cold,weekday,MP,0,0,1,0,0,0,1,0,1,0,0,1,0
2022-01-25,1,4,41352,14,62,25,83,157,53,55,326,128,108.333336,101.65625,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-18,2,4,41731,8,72,15,89,135,97,17,358,95,86.666664,86.293106,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-06-15,2,4,41361,24,189,17,47,138,205,20,531,81,85.333336,89.93651,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-12,1,4,41727,13,53,82,65,107,-8,46,474,84,90.333336,92.33071,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-13,4,4,45539,3,152,22,79,82,165,153,596,44,57.0,45.88108,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-02-20,6,4,41376,23,-13,0,47,55,6,3,383,35,39.0,41.225807,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-02-21,0,4,44058,18,219,0,90,101,197,64,413,114,120.333336,112.045975,Snow,Normal,weekday,MP,0,0,0,0,1,0,0,1,1,0,0,1,0
2022-03-19,5,4,41734,19,226,20,43,57,224,17,511,37,38.0,41.670887,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-01-20,3,4,41370,27,132,30,73,147,193,12,524,66,56.0,58.72222,Normal,Cold,weekday,AP,0,0,1,0,0,1,0,0,1,0,1,0,0
2022-02-11,4,4,41379,22,-3,0,60,96,39,110,434,45,45.666668,61.296295,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-02-17,3,4,44413,16,-66,0,44,179,9,21,356,87,111.333336,113.01923,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-03-10,3,4,41728,13,38,25,55,82,18,8,463,145,122.666664,88.30769,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-05-11,2,4,41350,19,126,34,103,69,129,77,347,41,39.666668,41.14765,Light Rain,Normal,weekday,OP,1,0,0,0,0,0,0,1,1,0,0,0,1
2022-03-12,5,4,41357,2,7,69,122,75,-39,19,349,51,53.0,50.163044,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-05-22,6,4,44060,9,48,33,107,76,55,17,333,35,32.666668,38.826923,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-02-14,0,4,45542,18,28,41,83,87,13,16,561,82,69.0,78.40741,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-01-30,6,4,41351,20,60,26,39,111,94,66,536,54,51.0,47.567566,Light Snow,Cold,weekend,OP,0,1,0,0,0,1,0,0,0,1,0,0,1
2022-06-15,2,4,41361,2,18,71,125,75,-27,28,373,57,60.333332,54.42233,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-03-24,3,4,41366,9,102,21,73,57,104,75,417,30,30.666666,37.285713,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-01-27,3,4,44061,6,101,27,150,52,62,31,371,44,45.666668,52.125,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-02-03,3,4,41351,26,64,13,48,58,45,24,530,54,56.0,53.846153,Normal,Cold,weekday,OP,0,0,1,0,0,1,0,0,1,0,0,0,1
2022-04-15,4,4,41345,8,-4,17,73,116,26,-4,432,68,78.666664,87.896,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-03-09,2,4,44065,10,18,14,80,118,12,5,330,113,117.0,108.606384,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-03,3,4,44059,26,138,0,41,66,149,116,590,62,61.333332,60.52,Normal,Cold,weekday,MP,0,0,1,0,0,1,0,0,1,0,0,1,0
2022-05-08,6,4,45536,6,207,30,90,45,184,110,477,39,40.0,53.22549,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-04-26,1,4,45537,13,254,84,39,118,184,28,480,105,90.666664,92.82011,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-06-16,3,4,41362,16,74,22,44,139,82,10,317,146,126.0,102.98013,Normal,Normal,weekday,MP,0,0,1,0,0,0,0,1,1,0,0,1,0
2022-04-22,4,4,41363,18,14,22,49,72,-18,30,365,97,81.333336,73.445656,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-29,4,4,45538,8,137,15,91,155,190,24,498,110,105.333336,95.386505,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-14,3,4,41354,17,31,48,86,93,16,8,590,80,69.333336,73.98374,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-09,2,4,41360,12,4,0,63,107,78,33,343,35,34.666668,46.457626,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-04-20,2,4,44411,24,218,14,45,149,249,101,467,87,77.333336,91.04,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-05-26,3,4,41365,25,-42,23,70,53,-49,228,718,30,50.333332,44.901318,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-04-12,1,4,45533,25,177,44,73,57,152,108,383,34,43.0,43.115383,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-12,5,4,45531,13,117,77,28,95,58,73,356,101,90.666664,88.83929,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-02-12,5,4,41344,15,36,50,107,75,10,19,334,59,52.666668,49.96154,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-06-23,3,4,44415,25,248,19,85,57,248,195,450,36,42.0,42.877453,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-04-08,4,4,41377,20,-9,15,42,111,14,16,343,45,45.0,51.058823,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-03-30,2,4,41734,16,278,29,43,179,250,110,542,155,125.666664,116.475,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-19,5,4,44410,14,85,56,99,124,64,54,602,80,89.333336,95.765625,Normal,Cold,weekend,OP,0,0,1,0,0,1,0,0,0,1,0,0,1
2022-03-17,3,4,44067,20,-44,20,45,111,-26,17,499,63,53.0,53.07143,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-06,6,4,44069,26,105,19,35,73,108,83,326,58,55.333332,57.581394,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-02-24,3,4,41353,24,205,19,52,126,189,21,467,74,102.333336,81.166664,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-03-04,4,4,45529,22,-52,0,64,89,-6,-8,382,42,54.666668,58.094593,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-02-16,2,4,44414,22,182,11,44,73,206,22,659,39,49.666668,51.239132,Rain,Normal,weekday,MP,0,0,0,1,0,0,0,1,1,0,0,1,0
2022-04-07,3,4,41343,17,-12,37,128,93,-23,22,343,57,63.666668,74.327866,Light Snow,Normal,weekday,AP,0,1,0,0,0,0,0,1,1,0,1,0,0
2022-05-15,6,4,41375,2,200,68,180,60,147,87,498,42,44.333332,45.582607,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-05-21,5,4,41372,15,85,41,84,75,64,22,330,43,55.0,54.387325,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-06-19,6,4,44067,3,115,19,45,69,119,67,489,39,41.666668,40.602837,Normal,Normal,weekend,OP,0,0,1,0,0,0,0,1,0,1,0,0,1
2022-02-14,0,4,45542,14,53,24,127,139,60,14,483,94,104.0,98.545456,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-11,2,4,41376,21,49,28,69,108,58,36,325,53,47.0,64.75,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-05-05,3,4,41374,12,56,24,123,123,115,33,352,34,44.333332,49.838543,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-06-22,2,4,41729,20,41,11,24,111,50,165,613,90,90.333336,53.165047,Normal,Normal,weekday,AP,0,0,1,0,0,0,0,1,1,0,1,0,0
2022-02-25,4,4,41346,8,28,21,93,155,89,24,351,116,118.666664,94.78667,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-06-13,0,4,41730,19,114,36,88,69,121,126,363,55,43.0,44.703705,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
2022-06-22,2,4,41355,12,-21,13,82,123,46,14,335,29,33.0,44.160976,Normal,Normal,weekday,OP,0,0,1,0,0,0,0,1,1,0,0,0,1
